ID точки|Адрес|Тип Пункта|Название пункта приема/выдачи|Время работы|Широта|Долгота
7802-547|город Санкт-Петербург,Ленинградская обл., Каменноостровский пр-кт, д. 50|ПВЗ|ПВЗ: Ozon: 7802-547|Ежедневно: 9-21|59.970867|30.306118
7701-204|город Москва,Московская обл., Андропова пр-кт, д. 38|Постамат|Постамат: PickPoint: 7701-204: Аптека|Ежедневно: 9-21|55.674457|37.661745
7801-133|город Санкт-Петербург,Ленинградская обл., Энгельса пр-кт, д. 120 литера А|Постамат|Постамат: PickPoint: 7801-133: ТЦ Озерки|Ежедневно: 10-21|60.036537|30.321204
2101-015|город Чебоксары,Чувашия респ., Хузангая ул.,  д. 22|Постамат|Постамат: PickPoint: 2101-015: ТД Звезда|Ежедневно: 9-20|56.091355|47.276423
7805-367|город Санкт-Петербург,Ленинградская обл., Туристская ул., д. 35, к. 4|Постамат|Постамат: PickPoint: 7805-367: ТК Приморский|Ежедневно: 10-22|60.009227|30.213625
6305-089|город Самара,Самарская обл., Фрунзе ул., д. 96|Постамат|Постамат: PickPoint: 6305-089: ТЦ Европа|Ежедневно: 10-21|53.188562|50.091717
7405-080|город Челябинск,Челябинская обл., Комсомольский пр-кт, д. 108|Постамат|Постамат: PickPoint: 7405-080: ТЦ Юлия|Ежедневно: 10-20|55.189651|61.290317
6105-077|город Ростов-на-Дону,Ростовская обл., Еременко ул., д. 100/70|Постамат|Постамат: PickPoint: 6105-077: Магнит|Ежедневно: 8:30-22:30|47.231741|39.592946
5405-149|город Новосибирск,Новосибирская обл., Виктора Уса ул., д. 15/2|Постамат|Постамат: PickPoint: 5405-149: Пятерочка|Ежедневно: 8-22|54.936186|82.886698
6205-023|город Рязань,Рязанская обл., Костычева ул., д. 4А|Постамат|Постамат: Халва: 6205-023: Магнит Косметик|Ежедневно: 9-21|54.63452|39.651552
5205-097|город Нижний Новгород,Нижегородская обл., Генерала Зимина ул., д. 39|Постамат|Постамат: Халва: 5205-097: Аптека|Ежедневно: 7-21|56.32796|43.930097
7805-371|город Санкт-Петербург,Ленинградская обл., Науки пр-кт, д. 44А|Постамат|Постамат: Халва: 7805-371: Магнит Косметик|Ежедневно: 10-22|60.006797|30.4243
5305-020|город Великий Новгород,Новгородская обл., Стратилатовская ул., д. 12|Постамат|Постамат: Халва: 5305-020: Магнит Косметик|Ежедневно: 9-21|58.528148|31.268199
0705-001|город Нальчик,Кабардино-Балкарская респ., Мусукаева ул., д. 4|Постамат|Постамат: PickPoint: 0705-001: Фикс-Прайс|Ежедневно: 9-21|43.505447|43.64189
6311-007|город Тольятти,Самарская обл., Дзержинского ул.,  д. 21|Постамат|Постамат: PickPoint: 6311-007: ТРК Капитал|Ежедневно: 8-23:59|53.533656|49.319755
5015-140|город Наро-Фоминск,Московская обл., Свободы пл., д. 2, к. 1|Постамат|Постамат: Халва: 5015-140: ТЦ Воскресенский пассаж|Ежедневно: 8-23|55.388087|36.735112
5015-139|город Монино,Московская обл., Железнодорожная ул., д. 35, стр. 9|Постамат|Постамат: Халва: 5015-139: МТС|Ежедневно: 9-21|55.844214|38.198725
3195-018|город Губкин,Белгородская обл., Кирова ул., зд. 41|Постамат|Постамат: Халва: 3195-018: Магазин Цветофор|Ежедневно: 9-20|51.281875|37.531729
7405-145|город Челябинск,Челябинская обл., Доватора ул., д. 28|Постамат|Постамат: Халва: 7405-145: Ломбард Золотая Рыбка|Ежедневно: 9-20:30|55.141917|61.393256
7495-034|город Западный,Челябинская обл., Изумрудная ул., д. 7|Постамат|Постамат: Халва: 7495-034: Ломбард Золотая Рыбка|Ежедневно: 9-20|55.129484|61.263872
5015-138|город Красногорск,Московская обл., Ленина ул., д. 26А|Постамат|Постамат: Халва: 5015-138: ТЦ Елка|Ежедневно: 8-23|55.831361|37.302473
4205-070|город Кемерово,Кемеровская обл., Марковцева ул., д. 22Б|Постамат|Постамат: Халва: 4205-070: Магазин Бочковое|Ежедневно: 10-23|55.337291|86.189965
4405-034|город Кострома,Костромская обл., Советская ул., д. 21А, к. 1|Постамат|Постамат: Халва: 4405-034: БЦ Эрмитаж|Ежедневно: 7-23|57.765926|40.933883
4405-033|город Кострома,Костромская обл., Костромская ул., д. 102|Постамат|Постамат: Халва: 4405-033: Магазин Канцпарк|Пн-Пт: 9-19; Сб: 9-18; Вс: 9-17|57.801867|41.001634
5015-137|город Голицыно,Московская обл., Звенигородское шоссе, д. 16|Постамат|Постамат: Халва: 5015-137: Ярче|Ежедневно: 8-22|55.618964|36.986057
6005-032|город Псков,Псковская обл., Лепешинского ул., д. 8|Постамат|Постамат: Халва: 6005-032: Дикси|Ежедневно: 9-22|57.794248|28.347376
4295-072|город Белово,Кемеровская обл., Юбилейная ул., д. 18|Постамат|Постамат: Халва: 4295-072: Совкомбанк|Пн-Вт: 9-19; Ср: 10-19; Чт-Пт: 9-19; Сб: 9-16; Вс: 9-15|54.412074|86.302444
9905-247|город Москва,Московская обл., Сходненская ул., д. 14|Постамат|Постамат: Халва: 9905-247: Магазин Любава|Ежедневно: 8-22|55.841069|37.439472
4705-143|город Гатчина,Ленинградская обл., 25 Октября пр-кт, д. 47|Постамат|Постамат: Халва: Суши даром|Ежедневно: 10-23|59.573211|30.126725
4705-142|город Гатчина,Ленинградская обл., Леонова ул., д. 5|Постамат|Постамат: Халва: Аптека Глория|Ежедневно: 9-21|59.55999|30.126386
3515-034|город Череповец,Вологодская обл., Гоголя ул., д. 32|Постамат|Постамат: Халва: 3515-034: Магазин Пищеторг|Ежедневно: 8:05-22|59.121661|37.957603
6415-028|город Энгельс,Саратовская обл., Трудовая ул., д. 12/2|Постамат|Постамат: Халва: 6415-028: Автозапчасти Тополек|Ежедневно: 8-20|51.498786|46.095562
3405-088|город Волгоград,Волгоградская обл., Елецкая ул., д. 4|Постамат|Постамат: Халва: 3405-088|Круглосуточно|48.700076|44.487166
3295-021|город Клинцы,Брянская обл., Карла Маркса ул., д. 2|Постамат|Постамат: Халва: 3295-021: Магазин Золотая подкова|Ежедневно: 9-19|52.750397|32.235894
3115-028|город Старый Оскол,Белгородская обл., Горняк мкр., д. 20, стр. 1|Постамат|Постамат: Халва: 3115-028: Магазин Цветофор|Ежедневно: 9-19|51.286343|37.81186
3115-027|город Старый Оскол,Белгородская обл., Жукова мкр., д. 27А|Постамат|Постамат: Халва: 3115-027: ТЦ Цветофор|Ежедневно: 9-19|51.314455|37.892205
6905-045|город Тверь,Тверская обл., Советская ул., д. 41|Постамат|Постамат: Халва: 6905-045: Совкомбанк|Пн-Пт: 10-19; Сб-Вс: Выходной|56.857861|35.925024
9905-246|город Москва,Московская обл., Семеновский Вал ул., д. 12|Постамат|Постамат: Халва: Минимаркет 24: Семеновский|Пн: 7-23; Вт-Вс: Круглосуточно|55.776381|37.71406
